ip,port,tag
107.155.152.14,53,malware/ghostdns
107.155.152.17,53,malware/ghostdns
107.155.152.20,53,malware/ghostdns
107.155.152.27,53,malware/ghostdns
107.155.152.28,53,malware/ghostdns
107.155.152.5,53,malware/ghostdns
111.90.159.53,53,malware/ghostdns
144.217.42.134,53,malware/ghostdns
149.56.152.185,53,malware/ghostdns
162.248.164.36,53,malware/ghostdns
192.169.7.38,53,malware/ghostdns
192.95.42.19,53,malware/ghostdns
45.62.198.242,53,malware/ghostdns
45.62.198.243,53,malware/ghostdns
45.62.198.73,53,malware/ghostdns
45.62.198.74,53,malware/ghostdns
45.62.198.89,53,malware/ghostdns
51.81.27.247,53,malware/ghostdns
80.82.77.163,53,malware/ghostdns
3.131.142.96,53,malware/ghostdns
158.69.37.88,53,malware/ghostdns
167.114.138.250,53,malware/ghostdns
192.95.59.130,53,malware/ghostdns
62.182.83.86,53,malware/ghostdns
192.95.63.156,53,malware/ghostdns
45.62.198.50,53,malware/ghostdns
45.62.198.54,53,malware/ghostdns
51.81.101.114,53,malware/ghostdns
51.81.28.240,53,malware/ghostdns
185.125.216.173,53,malware/ghostdns
206.166.251.163,53,malware/ghostdns
167.114.43.24,53,malware/ghostdns
66.70.155.224,53,malware/ghostdns
37.120.239.187,6501,malware/giftedcrook
89.44.9.186,3240,malware/giftedcrook
136.0.141.138,8406,malware/giftedcrook
136.0.141.112,9200,malware/giftedcrook
136.0.141.41,9580,malware/giftedcrook
166.0.132.237,7044,malware/giftedcrook
23.26.237.80,8941,malware/giftedcrook
38.225.209.122,8009,malware/giftedcrook
38.225.209.229,9623,malware/giftedcrook
108.61.208.161,8080,malware/glassworm
217.69.11.57,5000,malware/glassworm
217.69.11.57,8080,malware/glassworm
91.92.243.47,8080,malware/glassworm
70.34.242.255,8082,malware/glassworm
103.79.79.21,4444,malware/glassworm
103.79.79.21,8899,malware/glassworm
157.245.154.189,22,malware/glassworm
175.198.83.251,8443,malware/glassworm
207.244.230.254,443,malware/glassworm
207.244.230.254,8443,malware/glassworm
34.44.36.81,443,malware/glassworm
34.44.36.81,8080,malware/glassworm
34.44.36.81,8443,malware/glassworm
34.44.36.81,8888,malware/glassworm
45.32.114.213,443,malware/glassworm
45.32.114.213,8080,malware/glassworm
45.32.114.213,8443,malware/glassworm
45.32.114.213,8888,malware/glassworm
60.208.108.50,443,malware/glassworm
60.208.108.50,8888,malware/glassworm
82.112.220.6,443,malware/glassworm
82.112.220.6,8443,malware/glassworm
5.9.108.164,8000,malware/glupteba
78.46.86.122,8000,malware/glupteba
18.193.123.112,8008,malware/glupteba
195.154.222.27,3928,malware/glupteba
83.149.126.1,8000,malware/glupteba
95.211.241.82,8000,malware/glupteba
95.211.241.82,444,malware/glupteba
135.181.90.114,7493,malware/glupteba
151.106.0.201,8000,malware/glupteba
151.106.13.122,444,malware/glupteba
151.106.13.122,8000,malware/glupteba
176.9.120.229,8000,malware/glupteba
185.136.158.83,444,malware/glupteba
185.136.158.83,8000,malware/glupteba
62.112.8.173,444,malware/glupteba
62.112.8.173,8000,malware/glupteba
193.106.191.101,4110,malware/glupteba
195.2.70.38,30001,malware/glupteba
77.238.224.56,30001,malware/glupteba
77.238.229.63,30001,malware/glupteba
77.238.245.11,30001,malware/glupteba
91.142.74.28,30001,malware/glupteba
93.183.94.217,14650,malware/glupteba
188.120.249.79,443,malware/goblinrat
188.127.232.78,443,malware/goblinrat
194.58.100.120,443,malware/goblinrat
37.120.247.182,443,malware/goblinrat
62.109.0.95,443,malware/goblinrat
193.57.40.47,8081,malware/gobrut
5.45.69.149,7000,malware/gobrut
198.245.61.201,7000,malware/gobrut
94.156.189.176,7000,malware/gobrut
194.147.32.239,5693,malware/gobrut
109.94.110.24,7000,malware/gobrut
162.213.249.72,8081,malware/gobrut
185.180.199.26,8081,malware/gobrut
185.180.199.26,8085,malware/gobrut
185.205.209.131,7000,malware/gobrut
185.206.147.79,7000,malware/gobrut
190.97.167.130,8081,malware/gobrut
190.97.167.241,8081,malware/gobrut
193.109.69.52,7000,malware/gobrut
193.37.213.69,8086,malware/gobrut
193.57.40.44,8082,malware/gobrut
194.61.24.231,8081,malware/gobrut
2.56.242.128,12568,malware/gobrut
212.129.52.141,7000,malware/gobrut
212.73.150.182,7000,malware/gobrut
37.252.5.154,8081,malware/gobrut
45.227.255.213,8089,malware/gobrut
45.89.228.105,28080,malware/gobrut
46.17.43.23,11679,malware/gobrut
5.101.0.13,7000,malware/gobrut
5.188.86.19,6000,malware/gobrut
5.188.86.29,7000,malware/gobrut
54.39.219.79,8085,malware/gobrut
69.12.66.194,11679,malware/gobrut
81.22.45.137,7000,malware/gobrut
81.22.45.137,8081,malware/gobrut
85.217.171.124,7000,malware/gobrut
91.92.128.77,7000,malware/gobrut
92.63.192.247,8081,malware/gobrut
92.63.197.158,7000,malware/gobrut
95.211.194.136,7000,malware/gobrut
176.121.14.156,8888,malware/gobrut
195.154.232.139,8888,malware/gobrut
176.121.14.118,8888,malware/gobrut
88.184.237.14,8888,malware/gobrut
176.121.14.125,8888,malware/gobrut
195.154.251.115,8085,malware/gobrut
185.191.32.157,8888,malware/gobrut
185.191.32.158,8888,malware/gobrut
176.32.33.8,5487,malware/gobrut
185.153.196.151,7214,malware/gobrut
185.153.196.151,8349,malware/gobrut
209.99.40.222,1400,malware/gobrut
209.99.40.222,5487,malware/gobrut
212.60.5.130,1400,malware/gobrut
87.251.70.26,7381,malware/gobrut
87.251.70.54,7214,malware/gobrut
87.251.70.54,8349,malware/gobrut
91.240.118.73,8888,malware/gobrut
185.191.32.170,8888,malware/gobrut
194.26.29.186,7391,malware/gobrut
176.121.14.113,8888,malware/gobrut
185.191.34.170,8888,malware/gobrut
92.255.85.17,8888,malware/gobrut
45.9.149.185,8082,malware/gobrut
190.97.167.195,8888,malware/gobrut
91.98.227.156,8084,malware/gobrut
103.237.92.191,443,malware/godrat
118.107.46.174,443,malware/godrat
118.99.3.33,443,malware/godrat
154.91.183.174,443,malware/godrat
47.238.124.68,443,malware/godrat
185.82.126.91,443,malware/gogrpc
193.29.57.37,443,malware/gogrpc
45.86.162.228,443,malware/gogrpc
46.30.191.60,443,malware/gogrpc
5.253.59.222,50055,malware/gogrpc
94.140.114.192,443,malware/gogrpc
46.30.191.126,443,malware/gogrpc
46.30.191.126,8000,malware/gogrpc
54.93.247.130,1324,malware/gokeylogger
104.156.249.231,8333,malware/goldbrute
223.112.21.2,9005,malware/goldenspy
223.112.21.2,9006,malware/goldenspy
223.112.21.2,8090,malware/goldenspy
120.53.238.96,8090,malware/goldenspy
218.94.149.58,8090,malware/goldenspy
222.186.130.200,9006,malware/goldenspy
39.98.110.234,8111,malware/goldenspy
185.4.29.178,2100,malware/golroted
192.169.69.25,9100,malware/golroted
193.105.134.78,2100,malware/golroted
111.90.139.122,443,malware/gomet
195.22.26.252,8080,malware/gootkit
195.22.26.252,6969,malware/gootkit
195.22.26.253,6969,malware/gootkit
195.22.26.253,8080,malware/gootkit
195.22.26.254,8080,malware/gootkit
193.166.255.171,8080,malware/gootkit
23.253.46.64,6969,malware/gootkit
138.197.222.36,443,malware/gootkit
91.92.242.245,443,malware/gootkit
139.177.196.67,8000,malware/gorat
134.122.186.155,8000,malware/gorat
193.161.193.99,33373,malware/gorat
103.213.246.4,8000,malware/gorat
104.156.149.58,8000,malware/gorat
104.168.64.173,8000,malware/gorat
120.26.87.12,8000,malware/gorat
121.4.140.182,8000,malware/gorat
129.152.13.80,8000,malware/gorat
129.226.92.121,8000,malware/gorat
139.84.138.232,8000,malware/gorat
142.93.96.248,8000,malware/gorat
164.90.179.76,8000,malware/gorat
180.76.143.173,8000,malware/gorat
20.187.85.45,8000,malware/gorat
20.243.208.23,8000,malware/gorat
202.95.1.24,8000,malware/gorat
23.94.169.102,8000,malware/gorat
47.93.7.75,8000,malware/gorat
5.45.83.109,8000,malware/gorat
51.91.100.41,8000,malware/gorat
8.210.81.164,8000,malware/gorat
81.169.241.63,8000,malware/gorat
130.185.238.251,7777,malware/gorat
23.108.57.242,443,malware/gorat
23.108.57.242,8000,malware/gorat
59.22.167.217,34646,malware/gorat
175.27.236.90,8081,malware/gorat
175.27.190.149,8000,malware/gorat
43.138.103.138,8000,malware/gorat
43.140.252.169,8000,malware/gorat
185.117.75.3,9610,malware/gorat
185.56.139.92,63311,malware/gorat
185.56.139.92,8000,malware/gorat
185.56.139.92,8001,malware/gorat
185.56.139.92,8006,malware/gorat
185.56.139.92,9998,malware/gorat
185.56.139.92,9999,malware/gorat
203.3.112.131,8909,malware/gorat
149.28.149.218,58888,malware/gorat
38.60.221.32,58888,malware/gorat
37.230.62.73,8000,malware/gorat
67.217.62.106,4443,malware/gorat
67.217.62.106,8000,malware/gorat
104.245.240.20,8000,malware/gorat
176.111.174.26,443,malware/gored
91.92.250.69,443,malware/gored
37.221.120.142,2336,malware/gotham
37.221.120.142,443,malware/gotham
37.221.120.142,4748,malware/gotham
37.221.120.155,443,malware/gotham
45.131.2.208,443,malware/gotham
185.181.9.115,2012,malware/grand
195.161.114.87,2012,malware/grand
45.12.212.225,2012,malware/grand
45.67.229.12,2012,malware/grand
45.84.0.117,2012,malware/grand
81.177.135.105,2012,malware/grand
81.177.136.64,2012,malware/grand
45.67.231.147,2012,malware/grand
195.161.41.174,2012,malware/grand
51.91.172.230,2012,malware/grand
45.132.105.152,2012,malware/grand
194.67.207.31,2012,malware/grand
45.138.157.46,2012,malware/grand
81.177.165.146,2012,malware/grand
5.45.127.135,2012,malware/grand
162.218.122.115,2012,malware/grand
89.108.103.92,443,malware/grandamisha
194.110.247.233,8005,malware/grandmonty
142.11.212.211,8081,malware/grandoreiro
167.114.217.220,9090,malware/grandoreiro
155.138.137.44,3030,malware/grandoreiro
146.59.193.20,1948,malware/grandoreiro
24.152.38.130,4398,malware/grandoreiro
167.114.43.27,4433,malware/grandoreiro
20.187.91.219,44441,malware/grandoreiro
142.11.213.42,8081,malware/grandoreiro
15.188.63.127,36992,malware/grandoreiro
20.206.121.215,4144,malware/grandoreiro
18.231.179.202,65535,malware/grandoreiro
192.95.55.50,28322,malware/grandoreiro
192.95.55.50,45774,malware/grandoreiro
54.221.142.212,28551,malware/grandoreiro
4.204.223.50,4389,malware/grandoreiro
104.234.200.30,443,malware/grandoreiro
20.121.15.3,3894,malware/grandoreiro
15.228.233.242,9719,malware/grandoreiro
18.228.23.145,7969,malware/grandoreiro
18.230.134.37,14866,malware/grandoreiro
54.233.246.105,40881,malware/grandoreiro
54.233.246.105,9515,malware/grandoreiro
18.229.123.232,41005,malware/grandoreiro
18.229.123.232,9519,malware/grandoreiro
18.231.112.86,9515,malware/grandoreiro
54.232.20.194,8815,malware/grandoreiro
18.231.102.112,4318,malware/grandoreiro
18.231.112.86,4318,malware/grandoreiro
18.229.136.62,157,malware/grandoreiro
18.229.136.62,26978,malware/grandoreiro
18.229.136.62,4317,malware/grandoreiro
177.71.234.117,4261,malware/grandoreiro
177.71.234.117,18451,malware/grandoreiro
18.230.74.51,4318,malware/grandoreiro
18.230.74.51,4899,malware/grandoreiro
18.230.131.153,4318,malware/grandoreiro
15.228.54.44,157,malware/grandoreiro
15.228.54.44,19661,malware/grandoreiro
15.228.54.44,4917,malware/grandoreiro
18.231.148.254,62169,malware/grandoreiro
50.114.32.81,2020,malware/grandoreiro
15.229.116.173,18556,malware/grandoreiro
15.229.116.173,4917,malware/grandoreiro
15.228.255.38,157,malware/grandoreiro
15.228.255.38,4917,malware/grandoreiro
15.228.255.38,50814,malware/grandoreiro
54.207.104.144,52256,malware/grandoreiro
18.230.211.48,30657,malware/grandoreiro
18.230.211.48,4318,malware/grandoreiro
18.228.118.198,34950,malware/grandoreiro
18.228.224.29,157,malware/grandoreiro
18.228.224.29,4317,malware/grandoreiro
18.228.224.29,55842,malware/grandoreiro
18.230.202.197,15375,malware/grandoreiro
18.228.11.86,30916,malware/grandoreiro
18.228.11.86,4317,malware/grandoreiro
15.228.49.78,55842,malware/grandoreiro
18.230.124.104,39054,malware/grandoreiro
18.230.186.145,36044,malware/grandoreiro
54.233.206.70,40817,malware/grandoreiro
185.212.47.111,443,malware/grandoreiro
18.220.143.143,30612,malware/grandoreiro
3.135.202.169,50112,malware/grandoreiro
13.40.6.93,157,malware/grandoreiro
13.40.6.93,21520,malware/grandoreiro
13.40.6.93,4626,malware/grandoreiro
98.81.116.14,25164,malware/grandoreiro
98.81.116.14,6531,malware/grandoreiro
34.230.5.139,157,malware/grandoreiro
34.230.5.139,25194,malware/grandoreiro
34.230.5.139,5418,malware/grandoreiro
54.226.106.181,157,malware/grandoreiro
54.226.106.181,20051,malware/grandoreiro
54.226.106.181,9417,malware/grandoreiro
18.212.216.95,42195,malware/grandoreiro
98.81.92.194,30154,malware/grandoreiro
31.220.84.31,443,malware/grandoreiro
3.8.132.27,30516,malware/grandoreiro
44.192.48.117,7432,malware/grandoreiro
3.238.96.208,5874,malware/grandoreiro
3.234.208.143,45632,malware/grandoreiro
3.236.105.171,6215,malware/grandoreiro
34.226.202.119,34622,malware/grandoreiro
54.94.0.249,9479,malware/grandoreiro
144.91.111.47,443,malware/grandoreiro
144.91.64.152,443,malware/grandoreiro
144.91.84.49,443,malware/grandoreiro
148.72.247.20,443,malware/grandoreiro
161.97.129.94,443,malware/grandoreiro
161.97.186.168,443,malware/grandoreiro
161.97.187.68,443,malware/grandoreiro
161.97.87.81,443,malware/grandoreiro
161.97.89.135,443,malware/grandoreiro
164.68.105.133,443,malware/grandoreiro
167.86.121.101,443,malware/grandoreiro
184.168.122.183,443,malware/grandoreiro
184.168.124.254,443,malware/grandoreiro
207.180.240.221,443,malware/grandoreiro
207.180.250.243,443,malware/grandoreiro
34.235.170.239,30336,malware/grandoreiro
50.62.181.73,443,malware/grandoreiro
62.171.165.106,443,malware/grandoreiro
72.167.36.38,443,malware/grandoreiro
75.119.148.75,443,malware/grandoreiro
77.237.234.182,443,malware/grandoreiro
77.237.234.217,443,malware/grandoreiro
80.241.214.234,443,malware/grandoreiro
80.241.220.234,443,malware/grandoreiro
97.74.82.227,443,malware/grandoreiro
97.74.83.169,443,malware/grandoreiro
3.17.202.129,19185,malware/gravityrat
3.19.3.150,19185,malware/gravityrat
5.3.202.208,999,malware/greamerat
149.248.11.71,443,malware/grimbolt
84.54.44.48,54001,malware/grmsk
84.54.44.48,54003,malware/grmsk
84.54.44.48,54009,malware/grmsk
185.76.243.5,443,malware/grmsk
185.76.243.64,443,malware/grmsk
80.253.251.138,443,malware/grmsk
87.120.219.223,443,malware/grmsk
108.165.164.57,3000,malware/grobrat
108.165.164.57,8765,malware/grobrat
148.224.63.122,3000,malware/grobrat
185.28.85.164,3000,malware/grobrat
193.233.198.18,3000,malware/grobrat
193.58.121.48,3000,malware/grobrat
2.27.59.111,3000,malware/grobrat
31.76.241.232,3000,malware/grobrat
5.10.251.33,443,malware/grobrat
5.39.202.118,3000,malware/grobrat
5.39.202.118,5000,malware/grobrat
77.221.148.113,3000,malware/grobrat
87.121.89.170,3000,malware/grobrat
46.62.205.38,8008,malware/grokpy
46.62.224.205,8008,malware/grokpy
46.62.225.51,8008,malware/grokpy
52.199.197.146,80,malware/gruntstager
198.211.113.157,8080,malware/gruntstager
167.71.152.243,80,malware/gruntstager
185.203.116.53,80,malware/gruntstager
78.141.211.143,80,malware/gruntstager
5.200.18.88,8080,malware/gruntstager
5.200.18.88,80,malware/gruntstager
77.40.217.72,7777,malware/gruntstager
185.219.82.186,83,malware/gruntstager
18.132.60.101,7777,malware/gruntstager
107.189.162.190,9090,malware/guloader
141.105.66.243,9090,malware/guloader
172.111.164.137,6109,malware/guloader
195.3.223.110,6969,malware/guloader
196.251.67.124,8080,malware/guloader
23.254.211.230,443,malware/hacked_3cx
34.9.214.110,8081,malware/hacked_chromecrxext
202.114.4.119,111,malware/hacked_cms8000
202.114.4.119,1110,malware/hacked_cms8000
202.114.4.119,2049,malware/hacked_cms8000
202.114.4.119,4045,malware/hacked_cms8000
202.114.4.119,515,malware/hacked_cms8000
202.114.4.119,9100,malware/hacked_cms8000
154.18.187.239,18888,malware/hacked_cpanel
154.18.239.238,18888,malware/hacked_cpanel
180.93.243.75,8080,malware/hacked_cpanel
45.140.164.151,8080,malware/hacked_cpanel
47.82.234.12,9002,malware/hacked_cpanel
103.224.82.85,443,malware/hacked_f5
172.111.48.101,443,malware/hacked_fdm
178.157.82.125,9443,malware/hacked_fortinac
144.172.79.92,443,malware/hacked_globalprotect
172.233.228.93,443,malware/hacked_globalprotect
198.58.109.149,443,malware/hacked_globalprotect
66.235.168.222,443,malware/hacked_globalprotect
216.250.118.219,1338,malware/hacked_globalprotect
216.250.118.219,5000,malware/hacked_globalprotect
91.210.104.245,,malware/hacked_monero
45.9.148.65,,malware/hacked_monero
167.88.186.143,9999,malware/hacked_netweaversap
31.42.185.110,8080,malware/hacked_netweaversap
67.216.182.99,8443,malware/hacked_netweaversap
8.140.60.39,8081,malware/hacked_netweaversap
158.94.210.227,8080,malware/hacked_nginx
137.184.153.238,443,malware/hacked_npmrepos
5.199.166.1,31337,malware/hacked_npmrepos
23.27.20.143,27017,malware/hacked_npmrepos
85.239.62.36,27017,malware/hacked_npmrepos
85.239.62.36,3306,malware/hacked_npmrepos
136.0.9.8,27017,malware/hacked_npmrepos
136.0.9.8,3306,malware/hacked_npmrepos
136.0.9.8,443,malware/hacked_npmrepos
1.94.210.59,8080,malware/hacked_npmrepos
183.210.123.88,443,malware/hacked_npmrepos
195.133.79.43,8080,malware/hacked_npmrepos
177.243.216.132,27017,malware/hacked_npmrepos
185.183.106.85,43662,malware/hacked_npmrepos
142.11.196.73,8080,malware/hacked_npmrepos
142.11.199.73,8080,malware/hacked_npmrepos
144.31.107.231,8181,malware/hacked_npmrepos
144.31.107.231,8888,malware/hacked_npmrepos
144.31.107.231,9999,malware/hacked_npmrepos
213.186.33.5,14444,malware/hacked_npmrepos
83.168.95.79,14444,malware/hacked_npmrepos
54.173.15.59,8080,malware/hacked_npmrepos
37.16.75.69,443,malware/hacked_npmrepos
37.16.75.69,53,malware/hacked_npmrepos
80.200.28.28,2222,malware/hacked_npmrepos
18.208.244.120,9999,malware/hacked_npmrepos
204.10.194.247,3000,malware/hacked_npmrepos
204.10.194.247,8765,malware/hacked_npmrepos
204.10.194.247,9000,malware/hacked_npmrepos
204.10.194.247,9877,malware/hacked_npmrepos
128.199.50.160,3000,malware/hacked_npmrepos
128.199.50.160,5000,malware/hacked_npmrepos
128.199.50.160,8888,malware/hacked_npmrepos
128.199.50.160,8899,malware/hacked_npmrepos
46.224.67.169,3000,malware/hacked_npmrepos
46.224.67.169,4000,malware/hacked_npmrepos
46.224.67.169,8080,malware/hacked_npmrepos
46.224.67.169,8081,malware/hacked_npmrepos
46.224.67.169,8082,malware/hacked_npmrepos
213.218.160.189,8080,malware/hacked_npmrepos
154.57.164.71,30782,malware/hacked_npmrepos
194.11.226.41,4000,malware/hacked_npmrepos
23.27.249.58,3258,malware/hacked_npmrepos
89.106.74.19,7671,malware/hacked_npmrepos
89.106.74.19,7676,malware/hacked_npmrepos
89.106.74.19,7679,malware/hacked_npmrepos
185.112.147.174,2222,malware/hacked_npmrepos
185.112.147.174,7007,malware/hacked_npmrepos
185.112.147.174,9000,malware/hacked_npmrepos
23.27.180.36,3000,malware/hacked_npmrepos
31.97.137.157,45000,malware/hacked_npmrepos
46.183.25.232,45000,malware/hacked_npmrepos
85.137.53.71,8080,malware/hacked_npmrepos
